event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
531580,1bacdac6-cad6-4afd-a256-96cc39b09563,событие,другое,№1729,Речиновская область,Дальнесветск,65,3189,"Команда артистов ""Ведро"" Групп","ул. Льва Толстого, д. 76 к. 331"
469012,feae9484-298c-4bef-ad5f-21b4cbdb1bbf,концерт,концерты,№4353,Североярская область,Озёрск,2,2680,"Студия звукозаписи ""Свет"" Инкорпорэйтед","ул. Курортная, д. 4 к. 2/2"
556063,02aa05ba-1ba7-4816-881a-07589d7954a5,событие,другое,№5052,Каменевский регион,Глиногорск,213,3072,"Центр по изучению культуры ""Светлый"" Инкорпорэйтед","алл. Ленина, д. 4"
551558,be00f6dc-8446-4633-ab75-1e7fde76c76e,концерт,концерты,№4397,Каменноярский край,Лесоярово,11470,1196,"Театр поэзии ""Звезды"" Групп","наб. Высоцкого, д. 677"
530014,1e906ebe-f6e1-4df5-9428-07fb704681a5,фестиваль,концерты,№4155,Каменевский регион,Глиногорск,213,1190,"Твоздочет ""Динамика"" Лимитед","алл. Чайкиной, д. 7 стр. 7"
530339,cbd84b13-4083-46a2-a541-85e1f9cad790,событие,другое,№2929,Светополянский округ,Речное,20595,2703,"Музей музыкальных инструментов ""Разноцвет"" и партнеры","пр. Коллективный, д. 5 к. 6/8"
14471,eb6fc70b-7884-41d4-8da8-11bdc1efb9e4,балет,театр,№1900,Горицветская область,Островецк,50,4029,"Творческая инициатива ""Сосна"" Инк","бул. Трудовой, д. 850 к. 5/7"
442051,4c7fac10-4e08-4ccb-89f8-e493ab799bef,концерт,концерты,№930,Лугоградская область,Кристалевск,193,4308,"Спектакль ""Начало"" Инкорпорэйтед","ш. Астраханское, д. 187"
447185,c23c6976-158b-4e80-aa23-ccf2a4671681,балет,театр,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
520924,7264af64-fcc2-48e2-acd2-440b5ec91be0,событие,другое,№2598,Североярская область,Озёрск,2,1992,"Студия анимации ""Fusion"" Групп","пр. Путевой, д. 3 стр. 5/1"
353237,06bc408b-eb95-4b30-a264-57b017613ab3,концерт,концерты,№4364,Каменевский регион,Глиногорск,213,1363,"Исторический центр ""Люстра"" Лимитед","алл. Локомотивная, д. 98 к. 485"
301587,8efb248c-c842-41fa-a1fb-8f0ac9d2414b,событие,другое,№932,Североярская область,Озёрск,2,3534,"Фонд поддержки культуры ""Платформа"" Групп","ш. Олимпийское, д. 249 к. 30"
379861,dacbdb41-2655-4139-ae84-883e84f28699,концерт,концерты,№2698,Каменевский регион,Глиногорск,213,1365,"Картинная галерея ""Светлячок"" Лтд","ул. Дальневосточная, д. 97 к. 1/4"
200607,a0b3b88f-e2b3-4ca7-b55f-034ba18f1d25,балет,театр,№4973,Каменевский регион,Глиногорск,213,3915,"Творческое объединение ""Сумерки"" Лимитед","алл. Папанина, д. 1/6 к. 9"
560038,18a7f126-3612-4850-b39c-0a0d2a9805cc,событие,другое,№2617,Каменевский регион,Малиноворск,10716,1463,"Фольклорный центр ""Кристалл"" и партнеры","наб. Маркса Карла, д. 298"
532230,bd88e088-25b2-4541-8299-df2cbdba0cbd,балет,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
573885,8d719296-5129-4113-91d8-7fde488ddca5,концерт,концерты,№5013,Серебринская область,Озёрчане,62,2476,"Летний фестиваль ""Заряд"" и партнеры","ул. Прибрежная, д. 792 стр. 9"
545434,1be8bdca-b8b5-47d4-8889-d7a967f5b42c,концерт,концерты,№2303,Тепляковская область,Горнодолинск,43,3761,"Выставка ремесел ""Canvas"" Инк","ул. О.Кошевого, д. 394"
500773,c7ec574f-8902-4187-9469-ef04cb903390,спектакль,театр,№4686,Североярская область,Озёрск,2,2785,"Клуб поэзии ""Территория"" Групп","алл. Литейная, д. 7 стр. 8/7"
323348,9752d05d-a59f-442a-802f-1653837fd9a1,спектакль,театр,№1581,Лесостепной край,Крутовинск,44,3213,"Клуб любителей музыки ""Тон"" и партнеры","ул. Карла Маркса, д. 928 к. 393"
446485,0aeb1f89-dfc3-4171-bfaa-e1960df7f37a,событие,другое,№4520,Североярская область,Озёрск,2,924,"Арт-фестиваль ""Ключ"" Инкорпорэйтед","бул. 9 Января, д. 870 к. 66"
365312,2e606b1c-7ac0-4de6-a884-4c11817dff99,событие,другое,№2174,Североярская область,Озёрск,2,2051,"Мастерская графического дизайна ""Дизайн"" Лимитед","ш. Шахтерское, д. 805 к. 516"
180651,d5a03a0a-0b7d-4b1c-8f5f-1d9f21c751e7,событие,другое,№2199,Малиновая область,Сарыжар,16,2127,"Образовательная программа ""Лебедь"" Групп","пер. Новосельский, д. 25 стр. 18"
562800,57eff3ca-7b3a-4563-8dd3-2f836036bfba,спектакль,театр,№1738,Яблоневская область,Светополье,39,3939,"Этнографический музей ""Магнит"" Групп","наб. Полярная, д. 874"
524371,b3cdf658-a4ff-4889-a866-f7e127cf4c19,концерт,концерты,№2544,Североярская область,Озёрск,2,3018,"Цирковая студия ""Мозаика"" Групп","ул. Никитина, д. 4/6"
561534,38457ce6-a692-46b7-82e3-4d94863d5525,концерт,концерты,№4732,Североярская область,Озёрск,2,4607,"Команда артистов ""Светлячок"" Лимитед","пер. Невского, д. 72"
520909,7d21ba05-f28f-4d53-b644-299c50c17255,событие,другое,№4333,Светополянский округ,Глиноград,54,4339,"Арт-объект ""Оркестр"" Инк","алл. Тукая, д. 89 стр. 798"
325730,e6c639a7-2c25-46ed-8883-c84f87a588d3,опера,театр,№3908,Солнечноземская область,Глинополье,56,4028,"Театр на треноге ""Труд"" Инкорпорэйтед","ш. Вольное, д. 4/1"
404237,85cd7e8e-518d-4029-881e-14592be6a6e3,концерт,концерты,№3486,Каменевский регион,Глиногорск,213,1434,"Заповедник ""Стройка"" Групп","алл. Юбилейная, д. 1 стр. 313"
284429,4d2142a2-5065-467e-a056-5e5d3291177f,концерт,концерты,№1874,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536464,23eb5450-0c77-4759-923d-0e6e632d24ef,событие,другое,№3704,Широковская область,Ягодиновка,239,4225,"Кинокомпания ""Динамика"" Лтд","наб. Суворова, д. 8/5 стр. 8"
200548,3ea0fba8-d4d2-4792-9c4e-bfb27cbb56ea,событие,другое,№4887,Североярская область,Озёрск,2,3910,"Театр кукол ""Вишня"" Лтд","пр. Красина, д. 10"
544205,16105c73-065d-41c8-b793-6372fe055d58,концерт,концерты,№4336,Широковская область,Ягодиновка,239,1383,"Площадка для танцев ""Смысл"" Групп","наб. Одесская, д. 5"
508702,b8ce14de-45da-45cd-b282-c889321fb9aa,событие,другое,№2017,Каменевский регион,Глиногорск,213,1614,"Культурный центр ""Общие"" Групп","ул. Владимирская, д. 87 стр. 4"
520109,47038047-91ba-4e16-8baa-5345a1fb0e19,концерт,концерты,№4473,Нежинская область,Каменёвка,76,1768,"Театр ""Задор"" Инкорпорэйтед","пер. Боровой, д. 1 стр. 75"
67516,5dcd5190-e2d0-4756-b31a-a5970d64242c,спектакль,театр,№4981,Североярская область,Озёрск,2,1593,"Дом-музей ""Организация"" Инк","бул. Труда, д. 3/9 стр. 375"
556052,3aa93a82-b929-4cb6-bc4a-c8b5daf47c42,концерт,концерты,№1945,Медовская область,Радужсвет,47,3362,"Театр альтернативного искусства ""Атмосфера"" Групп","алл. Деповская, д. 4"
